PAC,long,lat
5001076474,-45.4556544971573,-22.418934789608784
5001045947,-45.44796612014028,-22.40903705261786
5008766043,-45.45374431015176,-22.41716671976826
5001036035,-45.46911432826357,-22.41387062982568
5001397662,-45.46269722929367,-22.41547006149409
5001111411,-45.45886673251363,-22.429563737476485
5001048719,-45.45335772128175,-22.41480995551501
5001134455,-45.45841010534207,-22.426630104895366
5008689465,-45.450294253576885,-22.41392696425794
5008526972,-45.448145595143046,-22.40440838773685
5001138011,-45.4618757903354,-22.425629306047597
5001050735,-45.459497996335415,-22.42945462003462
5001072883,-45.450365751478216,-22.415008032994308
5001131963,-45.46126393298408,-22.422782578553097
5001105811,-45.46068743967356,-22.41886631522823
5001071483,-45.44942807334684,-22.416500153958907
5001049188,-45.45287375741793,-22.41538044854883
5001073100,-45.45588513099398,-22.421126575031394
5001072848,-45.450997562987084,-22.415086492547573
5001109388,-45.46343541531212,-22.418322657064948
5001045758,-45.44765611213984,-22.409317963053525
5001036189,-45.46838355895403,-22.413257360538694
5001042279,-45.45130029367357,-22.409542710827395
5001072890,-45.45032580898885,-22.414673889888036
5001072974,-45.44910450536861,-22.415589713594386
5001109409,-45.46363843996198,-22.418014921651263
5001049937,-45.461399494091324,-22.416756584848486
5008222991,-45.4613543643124,-22.420743462041116
5001119167,-45.46285193876594,-22.432832748832254
5001050000,-45.4615142394905,-22.416196156127683
5002669608,-45.46243888374744,-22.425480352236434
5001430639,-45.46059920718761,-22.42452115063054
5008689446,-45.45292837414513,-22.414244823339857
5001119139,-45.46219370697395,-22.4336053141339
5001745604,-45.464995756149165,-22.41711666620114
5001433754,-45.4585898438462,-22.428101034235283
5001058162,-45.462683593772795,-22.428951463738997
5001130808,-45.46111484157666,-22.421771209073995
5001130437,-45.46307731336725,-22.421678057296447
5001106350,-45.45930926820813,-22.42820848073677
5008689397,-45.45464693900499,-22.41685983061666
5001036203,-45.46805736315673,-22.414497032811767
5001049881,-45.451461078965565,-22.41419987522403
5001622838,-45.44767674258753,-22.406659132712775
5001120462,-45.46388413294636,-22.430552166149482
5001109857,-45.463442099073575,-22.420337195105446
5001131585,-45.45955090704865,-22.421911173262004
5001072351,-45.44994184344125,-22.4161283346549
5001050427,-45.465866032791155,-22.41585736442579
5001105762,-45.460459009175906,-22.417364539142113
5002575521,-45.46174218165629,-22.432239689110304
5001052009,-45.454980243043735,-22.41478109447189
5001041628,-45.452662847512386,-22.410261613582577
5008689389,-45.45469640261683,-22.417130708215552
5001101240,-45.45707239797275,-22.42465438968827
5001046542,-45.449275571710245,-22.40835587462385
5001050007,-45.46160246208393,-22.41643078565221
5001108359,-45.463669568195996,-22.418611069645124
5001109395,-45.46358185012224,-22.41853001644705
5001044491,-45.45329804676743,-22.414385529468575
5001457848,-45.46112749773579,-22.416775429242648
5002669622,-45.46303287246906,-22.425858073791005
5001051113,-45.46237682513032,-22.430214284561544
5001076656,-45.45538649738893,-22.417201036098902
5001742048,-45.45450375164677,-22.417646182525232
5001125894,-45.46365571953578,-22.43199824272466
5001076460,-45.45551543229135,-22.418004690064322
5001077209,-45.454446217518864,-22.417881225737915
5001526434,-45.46321221796944,-22.415477620295917
5001036140,-45.46795838647034,-22.4139552857078
5001088948,-45.455100496790465,-22.421868483343815
5001057749,-45.46357761701336,-22.42603610538191
5001057084,-45.461742099818025,-22.42633911935485
5001045751,-45.44772438327362,-22.409399079204093
5001072162,-45.45108900515345,-22.41632388234126
5001074885,-45.45845730356166,-22.41732786119178
5001076775,-45.45603954368994,-22.41782768280126
5001045618,-45.44559794708755,-22.409820515004697
5001076649,-45.45542615839048,-22.41744483960764
5001039122,-45.45041806773958,-22.4071240822106
5001045933,-45.4479085779185,-22.40927209403185
5001043315,-45.45312907224883,-22.413214395427985
5001105720,-45.46116824152108,-22.417344448287622
5001101121,-45.45688276602681,-22.423123048389925
5001039619,-45.45289067456491,-22.411607028141816
5001046647,-45.450722369541666,-22.40808986325652
5001036406,-45.4669094109405,-22.414066726997817
5001054704,-45.460339369666144,-22.428232650016753
5001109871,-45.46298564097452,-22.42040454173616
5001106455,-45.459159151573544,-22.42097276218317
5001105706,-45.46151797077766,-22.417325382660238
5001050973,-45.45417728335491,-22.41585450278302
5001049930,-45.45173897307512,-22.416005880267107
5001105895,-45.46095193028731,-22.41951600076277
5001138109,-45.459938421321056,-22.424510385745634
5001054228,-45.46111512306442,-22.427741523952136
5001075368,-45.449416151933804,-22.418834820070856
5001039668,-45.45360131704712,-22.412029628564483
5001108989,-45.465074628491266,-22.420377674490055
5001433089,-45.46242214466622,-22.42922801695937
5008689357,-45.454970366689054,-22.420698327765592
5001048677,-45.45351663688325,-22.415874426363644
5001050714,-45.46047969538159,-22.429531683840082
5001042034,-45.45180691775499,-22.409974923204118
5001052191,-45.45677270429684,-22.41620962797191
5001049958,-45.46065059534868,-22.416532873992878
5001492820,-45.46530734425846,-22.420232461858575
5001046514,-45.44989685485592,-22.40819153611045
5008689369,-45.45468235160922,-22.418783951717955
5001431234,-45.46235112160696,-22.4195171527943
5001126055,-45.46342500565942,-22.43275260125148
5001045457,-45.44680461693946,-22.410413422741215
5001105853,-45.45956941509638,-22.418676986353773
5001053402,-45.461541909831226,-22.42750930820796
5001673868,-45.46196003252942,-22.42759565121827
5009194125,-45.457739751588235,-22.423703941183874
5001101534,-45.4583954742717,-22.425133320945974
5001042055,-45.45161335936899,-22.410210345930693
5001041978,-45.45229069186189,-22.409350230728535
5001119174,-45.46189996141402,-22.432934847065496
5001043329,-45.45375978208824,-22.412955791776312
5001057616,-45.46302714918352,-22.427062397311715
5001054578,-45.45969985276594,-22.42878445423912
5001049972,-45.460319795022485,-22.416398308435134
5001045632,-45.446345864669865,-22.409755214331653
5001126314,-45.462604602720205,-22.43150547719597
5000220066,-45.46406252696403,-22.431599584053515
5001036112,-45.46883413818489,-22.41434120548223
5000220171,-45.4630417874485,-22.431475677260664
5001074346,-45.458503434286,-22.419541035190605
5001138620,-45.460104901120246,-22.42490261426417
5008689370,-45.45517270695484,-22.420173790987633
5001050469,-45.46541166111922,-22.41654633414595
5001036056,-45.46908411823745,-22.413554530716965
5001084846,-45.456782791092905,-22.42226511134578
5001109045,-45.4632444721546,-22.419344034199753
5001101436,-45.45871764470348,-22.425593135314898
5001107547,-45.46372507884928,-22.420697739608954
5001046864,-45.448303331733314,-22.40815079322448
5001036224,-45.467763762387676,-22.41386551088459
5001056909,-45.46155777657009,-22.426429985055734
5001126083,-45.462839675610496,-22.432064904072035
5001109178,-45.46304249341631,-22.41996795145974
5001101219,-45.45823859833263,-22.424705288618156
5008689375,-45.45494445991886,-22.418710942955613
5001109458,-45.46281512142065,-22.418794196794693
5008689441,-45.45427090367923,-22.4147650217883
5001120448,-45.462786415960295,-22.430655771646514
5001100960,-45.458990811077,-22.4229686464858
5001042230,-45.45199804887079,-22.408989692520265
5001105860,-45.46107685960936,-22.41909620082896
5008689408,-45.453862355163494,-22.414621627585973
5001057315,-45.46263836596779,-22.42703252543066
5001043217,-45.45384898764064,-22.4134975757525
5001109031,-45.463769851597306,-22.419550306301574
5001126608,-45.46331894411395,-22.43300305344809
5001430751,-45.46026343810712,-22.4228848053894
5001046353,-45.44995590524081,-22.40842625376854
5001120483,-45.4625256962039,-22.431153381823094
5002669566,-45.46287608376423,-22.425461033000204
5001131137,-45.460086929967815,-22.4223974780611
5001109885,-45.463181110419896,-22.42074726977063
5001041964,-45.45261260059101,-22.409746820958958
5001084699,-45.45607131943581,-22.42160764667551
5001077125,-45.454128041875606,-22.418640335383145
5001106903,-45.45910838034746,-22.42030719911787
5002684812,-45.463085888402986,-22.427193853013875
5001057077,-45.461848059740134,-22.42605876559952
5001046521,-45.44979911563661,-22.408011129410056
5008393197,-45.46307090120109,-22.42853479524456
5001109745,-45.46269939216319,-22.41905651104912
5008689480,-45.44913180428932,-22.415014267994025
5000220164,-45.46311109729925,-22.43186393527236
5001039129,-45.45018480518456,-22.407097630451233
5001054711,-45.46075631065514,-22.42796044501847
5001072337,-45.450031152415704,-22.416706256088787
5001106994,-45.45937895037821,-22.41689785035544
5001054508,-45.460708318334184,-22.428140175428723
5001451457,-45.46323781717149,-22.43198245782412
5001056671,-45.46111182435118,-22.42674265684809
5009194105,-45.45971125976678,-22.423395075322446
5001049818,-45.451510681972366,-22.41451592307135
5001101569,-45.4587638842458,-22.424879326319797
5001108982,-45.464143281587155,-22.420813978782064
5001049692,-45.45222113020094,-22.414875293060277
5008325568,-45.46201134694604,-22.428420388889776
5001074360,-45.457298056759896,-22.419381840799247
5001077643,-45.45333686960083,-22.417366608482155
5001067171,-45.45431717199983,-22.420028856246688
5001074731,-45.45898813019801,-22.419196370915756
5001558032,-45.46186450564238,-22.428092788351478
5001126328,-45.461712043575915,-22.431941657381515
5001074283,-45.45893670966137,-22.421289580749487
5001048803,-45.453503053523036,-22.4146830728655
5001036119,-45.46869692682168,-22.413988197297442
5001036525,-45.466885908058146,-22.415756132239665
5001046038,-45.44696302532333,-22.40829904826245
5001105832,-45.46036389957425,-22.417988148833956
5001076740,-45.45598051219082,-22.417603086113502
5001106427,-45.45985004134627,-22.421277949817465
5001046528,-45.44979888361155,-22.407938858991088
5001074556,-45.45776910096322,-22.41783571104918
5001046129,-45.44838494161172,-22.40936111252529
5008689445,-45.45344291855582,-22.414116906469985
5001126496,-45.46236645684644,-22.432951579851476
5001051120,-45.46203690118199,-22.430269460667034
5001071504,-45.4496612639561,-22.416499505547677
5001107974,-45.46366687832375,-22.41780082724631
5001078728,-45.45272500325626,-22.417449629396856
5001054564,-45.45940858034169,-22.428858638415363
5001051106,-45.46229752650959,-22.429743304210092
5000220157,-45.46318031721785,-22.432225092214196
5001055936,-45.46052656085203,-22.426063984365328
5001689856,-45.45653343606915,-22.42029642703841
5009194101,-45.460702339641216,-22.423383218660547
5001045639,-45.44650123064724,-22.409727683385825
5001119146,-45.462106180455805,-22.433584696276682
5001052065,-45.45548844543538,-22.41568820284823
5000219828,-45.4676622738948,-22.412572873039608
5001053437,-45.46154357267767,-22.42801240065171
5001045443,-45.44618300284327,-22.41047837717531
5001056398,-45.460622964578135,-22.425831628326932
5001557675,-45.4614011695283,-22.4290274033919
5001036098,-45.4689888044897,-22.414104790803435
5001036133,-45.468734703743564,-22.41366395123032
5001550416,-45.455647176675825,-22.422647741400112
5008689400,-45.45450832380004,-22.416065236421503
5001052016,-45.45501990224665,-22.41502489798063
5001054599,-45.459378801090736,-22.42866792728296
5001076719,-45.456096042698164,-22.417276455044316
5001057672,-45.46226078200942,-22.42745024882987
5001076684,-45.455512355710596,-22.417061287748197
5001131074,-45.46018231116466,-22.42185517247816
5001075963,-45.455002098368084,-22.41850814943149
5001107491,-45.4622203826645,-22.421116526006813
5001050553,-45.45366496656493,-22.41667007726221
5001067752,-45.4536473146718,-22.42021033224097
5001045744,-45.44792890709334,-22.409552088957696
5001050525,-45.45367224747622,-22.415920243224605
5001039654,-45.4532404847605,-22.411617159004663
5001107407,-45.4624911910156,-22.420736327719283
5001107995,-45.46415019647435,-22.41704682664971
5001057658,-45.46279441093327,-22.42720480585706
5001049923,-45.451689457302564,-22.415716933489648
5001084720,-45.45563709347704,-22.42253547902908
5000219786,-45.46749688137595,-22.415411078558407
5001077699,-45.453574403036214,-22.418702959673794
5001072995,-45.44909374408098,-22.415264522339783
5001045793,-45.446442099323406,-22.409465862859236
5002669657,-45.46386948478886,-22.426143674191167
5001107883,-45.46441352786201,-22.417344188383538
5001130556,-45.46142640090761,-22.421960030730816
5001119055,-45.46150501154699,-22.433983906232243
5001038996,-45.4488093586649,-22.405375976420146
5001073443,-45.455414668652,-22.41988122443894
5001138529,-45.460043385693666,-22.423927129533354
5000291025,-45.450031419514346,-22.407739465803672
5001689842,-45.45661294063467,-22.420838236195607
5008689453,-45.45117827365834,-22.413879328967823
5001057630,-45.463153967081894,-22.42721172524091
5001134266,-45.45884160095909,-22.42783038686281
5008689456,-45.452606658770264,-22.41391147073773
5001054690,-45.46049460524182,-22.42815993713134
5001052135,-45.45639164176083,-22.41555917981225
5008689468,-45.44947021467863,-22.41449839438536
5001138354,-45.459587587696944,-22.424199443349607
5001043224,-45.45388870260149,-22.41375944754043
5001046101,-45.44940786018458,-22.41021649279685
5001131011,-45.4609114868756,-22.42198236899111
5001109752,-45.46252535985741,-22.419317908894357
5001036455,-45.46824299941483,-22.41480364767017
5001050441,-45.465090328855524,-22.416338395600405
5001057707,-45.46286413357285,-22.42771845364365
5001054179,-45.46133715218781,-22.427298229229848
5001109815,-45.46287708201169,-22.419898954573057
5001137850,-45.46260332298493,-22.425254034246223
5001106357,-45.45911495259293,-22.42821698292738
5001042069,-45.45159331527924,-22.410020689703003
5001046381,-45.451094161866024,-22.408892844529134
5001052177,-45.45661538049535,-22.415639852597053
5001119230,-45.46172625196493,-22.433299499672103
5001101135,-45.45635849185089,-22.423256154347996
5001050364,-45.45170077976712,-22.416213766651993
5001039031,-45.44921210835207,-22.4067480136099
5001107561,-45.46324012842916,-22.420963913753553
5001048698,-45.453437210558775,-22.415351766470792
5001068151,-45.45412134372498,-22.419568677652308
5001126062,-45.46324953803571,-22.43258624915603
5001074787,-45.458006174845025,-22.41901847961907
5008325567,-45.46201134694604,-22.428420388889776
5001609426,-45.44506576247494,-22.410508559322523
5002333174,-45.452729804736634,-22.40993620559135
5001105741,-45.460934960080294,-22.417318012716066
5001050098,-45.45306191087843,-22.41647302321138
5001039640,-45.452976602088484,-22.41113910188801
5001050371,-45.451778656559725,-22.4162587183651
5000291011,-45.4504295592767,-22.40767511931125
5001072813,-45.450405690370246,-22.415341092417464
5000219800,-45.466703437413685,-22.41348806811982
5001074913,-45.458838259078334,-22.417941085512666
5001074367,-45.45749283012998,-22.419516798461416
5001106756,-45.46137554964184,-22.421273600696054
5001074745,-45.459048002563236,-22.41967499730322
5001067143,-45.454763926414046,-22.41996436226549
5001083719,-45.458831943139614,-22.421934084390443
5001052674,-45.46212106243706,-22.429274047858996
5000220031,-45.463376015091,-22.4150615912194
5001101212,-45.45795677958165,-22.42469705442545
5001039094,-45.44930015917498,-22.406937480979934
5001132187,-45.46342608304724,-22.421367105007846
5001039087,-45.44836737155691,-22.406912969058226
5008516765,-45.45889982126971,-22.418934639422048
5001622845,-45.44801728077283,-22.406811766549765
5001050448,-45.46493553394771,-22.416538671022806
5008689406,-45.45406759844087,-22.414991441401867
5001101527,-45.45820996391865,-22.42486283095485
5001046094,-45.449640575951776,-22.410071303547795
5000220248,-45.46008051690228,-22.42340025811535
5001131186,-45.45979224731434,-22.421431689820565
5001077181,-45.45390317718983,-22.418214206020764
5001138347,-45.459781388899955,-22.424036282048746
5001046017,-45.44553633993013,-22.40878178455165
5001134483,-45.45841123219259,-22.426973389610225
5001120399,-45.4634974226679,-22.431149512040292
5001036168,-45.468548674481724,-22.413239898402537
5001054683,-45.46021316690411,-22.42826914540467
5001043588,-45.4521317879516,-22.414289423418097
5001109822,-45.4629167861807,-22.42015178997309
5001105769,-45.460128712470066,-22.417383547212864
5001045716,-45.44836794532438,-22.4101200081318
5001036420,-45.46699748964238,-22.414256183575958
5001074654,-45.457653688267044,-22.41819739409442
5001046003,-45.44623535507753,-22.408617245489438
5001046360,-45.448916931071494,-22.408618854376584
5000219996,-45.46434200028307,-22.416287428322107
5001036308,-45.4669654728782,-22.413398056774838
5001041985,-45.45204721210911,-22.40917023321964
5001101415,-45.45782259263848,-22.425261420378206
5001107351,-45.46188711999457,-22.420241191577702
5001055803,-45.460245155789266,-22.42618222632865
5001120553,-45.4643798626405,-22.430595910972443
5001100988,-45.45850587504606,-22.423244292290235
5000220024,-45.46353213290155,-22.415259889032598
5008526973,-45.44825215491295,-22.40431151996063
5001131977,-45.46184666669029,-22.42269960889979
5009194103,-45.46005146520292,-22.423430242411712
5001045954,-45.44773227572392,-22.408829919864843
5001105944,-45.45952942044636,-22.418333812255582
5001106518,-45.46034207122955,-22.420209465294533
5001107008,-45.459429195500945,-22.41740360569179
5001689884,-45.45642366122297,-22.41941141500473
5001054501,-45.460048419199154,-22.428404039214968
5001108037,-45.46322036582717,-22.417934816338686
5001109892,-45.46283037572124,-22.42046542314074
5001134504,-45.45844126954893,-22.427243236586037
5001106441,-45.45978086549451,-22.420925824766982
5008689398,-45.454607191668515,-22.41658892513874
5001046031,-45.44720649698223,-22.4084790529659
5001056923,-45.461673394311674,-22.42613153604151
5001043357,-45.45305930284451,-22.41267255659318
5001228997,-45.459249779853394,-22.421939131385784
5001072148,-45.45116626860835,-22.416179123867437
5001045695,-45.44721999940339,-22.40966245915513
5001073688,-45.45593236698511,-22.420713683689485
5001105846,-45.45981978275671,-22.41798969836583
5009194131,-45.45778818727496,-22.423658634238507
5008689443,-45.45387110286907,-22.41432348434131
5001107911,-45.46416159358262,-22.417552691703293
5001109143,-45.463029991041196,-22.419127835381232
5001105797,-45.460126956993406,-22.416850552311075
5000219807,-45.46667450082754,-22.413551389385077
5001041600,-45.45282907100477,-22.410586368665918
5001041936,-45.45262313524944,-22.409999741794593
5001036238,-45.46768503573577,-22.41356761945002
5001074892,-45.458574433063575,-22.417490139358392
5001036427,-45.467114959088065,-22.414517827835425
5001058596,-45.46360340956966,-22.427951214377003
5001109115,-45.46376208505217,-22.420137532121373
5009194129,-45.45789366246254,-22.42322859372456
5008689451,-45.45160595794857,-22.413932337707195
5001107876,-45.464675207195,-22.41714468997543
5001036434,-45.4672324896876,-22.4147975385755
5001050742,-45.459285045868114,-22.42970672968181
5001451359,-45.45942634554939,-22.42835160604176
5001131144,-45.46042689528497,-22.422360373832134
5001072953,-45.44929909167968,-22.41567047721071
5008689372,-45.455073481156205,-22.41954169799095
5008689463,-45.45059492841318,-22.413763515174026
5001134280,-45.45869510319642,-22.42760495560418
5008689364,-45.45490082031654,-22.420228760249017
5009194133,-45.45784432565506,-22.4229990013028
5001105888,-45.46129196485225,-22.419502112532427
5001106462,-45.46042189145709,-22.42084269413499
5001052079,-45.45585730866782,-22.415578755355227
5001036336,-45.467332382783184,-22.41270933616687
5001133720,-45.460579945508016,-22.42457324026276
5001073107,-45.45566173759909,-22.421154307425297
5001049174,-45.45279429691925,-22.41484658670055
5001120441,-45.462992271675944,-22.431195769569058
5001077167,-45.45399247447307,-22.418783091066757
5000724444,-45.464918798463714,-22.431941492805606
5001055635,-45.46052852677008,-22.42666021509683
5000219793,-45.46679199905145,-22.41382206643516
5001045436,-45.44587218095637,-22.41050633709773
5000220101,-45.46394348730206,-22.430868181621236
5001138389,-45.45921706251738,-22.423809239204957
5001131557,-45.459442567520455,-22.421468820129917
5001045737,-45.44815303703297,-22.409759247790987
5001101555,-45.4588811702298,-22.425086772936197
5001046367,-45.44909225030705,-22.408753875890625
5001138158,-45.460170187404174,-22.42407338897567
5001457841,-45.46631211181449,-22.41268518127606
5008689481,-45.44893788707378,-22.415141281045237
5001109157,-45.46292249058041,-22.418941232351926
5001120434,-45.46290313806935,-22.43069012754728
5001120567,-45.464400349196694,-22.430912037960127
5001074661,-45.45799367426861,-22.418169328951308
5001702764,-45.46338844552031,-22.43052133828911
5001036105,-45.46868903257274,-22.414531337451194
5008689470,-45.44892730025464,-22.414870293729052
5001714720,-45.46244641017364,-22.42188484381046
5001039003,-45.44885874853236,-22.40562878933713
5000220199,-45.462139098340685,-22.43178686067506
5001100995,-45.45859442319403,-22.423578295102175
5009194135,-45.45749293804863,-22.422516050974934
5001109108,-45.46399482779901,-22.420000271295464
5001046024,-45.44551601525188,-22.40850178872654
5001057070,-45.46194442209736,-22.425814575382276
5001039605,-45.45297987562071,-22.412148813017268
5001106749,-45.4610743936683,-22.42129252782786
5001054207,-45.46123101150192,-22.427524379946135
5001049846,-45.45180342298954,-22.4149035632488
5001074794,-45.45775360564437,-22.419037262859376
5001052128,-45.45606143768515,-22.415605280858983
5001057133,-45.461986651562654,-22.426830495430977
5001077006,-45.45395837218109,-22.417259257308842
5001229004,-45.45934846156223,-22.422399578877446
5001109010,-45.46349668072719,-22.41921683678754
5001045401,-45.44495980884807,-22.410797935975893
5001105776,-45.459788670710566,-22.417393549472706
5001578094,-45.44961477889888,-22.408092947931152
5001700433,-45.46904361636973,-22.413066818478853
5001072736,-45.4494530978821,-22.415218353843898
5001433369,-45.460960279593166,-22.427932761187947
5008333198,-45.46076494414683,-22.42763212861979
5001107834,-45.465043375251526,-22.416827445130423
5001106917,-45.45909812987475,-22.42014461787977
5008393198,-45.46307090120109,-22.42853479524456
5008689477,-45.44992678609225,-22.414470021674106
5001432025,-45.45630079404634,-22.423440879592874
5001138564,-45.45946871440958,-22.423509321597862
5001137878,-45.46213718997927,-22.42533947433725
5001107981,-45.46449986277838,-22.41700968644784
5001068158,-45.45415143324203,-22.41985767838912
5001563989,-45.46424880983466,-22.426252074873332
5001074563,-45.45799201501944,-22.41766343511938
5001109801,-45.462984133710734,-22.419950051353737
5001107925,-45.46390909812635,-22.417592352704844
5001031219,-45.46723380269782,-22.41228502793166
5001036210,-45.46732759569193,-22.414182958976312
5008689380,-45.45490477013897,-22.41845810485762
5001432011,-45.45797090972968,-22.42307994748154
5001050483,-45.464700265904526,-22.415914924634023
5008689478,-45.44965534461841,-22.414660489090238
5001101191,-45.45828692789934,-22.424627731084854
5009194134,-45.457707670072864,-22.422809676925
5001046374,-45.44917905287093,-22.40855488919675
5001134245,-45.458822579398486,-22.427955831496377
5001072176,-45.45050497912143,-22.416000290980605
5001039115,-45.45093372551099,-22.40734849273872
5001067157,-45.45455996826786,-22.419992038002135
5001109192,-45.46283653967453,-22.41939317315638
5001107358,-45.46177931196564,-22.419961448462004
5001138151,-45.46017012085434,-22.424053243262506
5001108352,-45.46393140131306,-22.418456741485386
5008689387,-45.45479559514058,-22.41775376842162
5001418774,-45.461501146260844,-22.42693604436289
5001052058,-45.45521651203234,-22.415726188412805
5001042265,-45.45144521312602,-22.40928935651857
5001109416,-45.463444151326485,-22.418027313409766
5001108961,-45.46430849334223,-22.420822538529308
5001046843,-45.44802111278409,-22.408007032998114
5001120574,-45.46451719721085,-22.430983972931983
5001045646,-45.446569905576666,-22.409935273893723
5001046549,-45.44904262571657,-22.408428792554673
5008689452,-45.45137265402474,-22.41389685405653
5001130409,-45.46210563996328,-22.421678039309995
5001051141,-45.46269731382995,-22.43015916421399
5001058169,-45.46295471508796,-22.428661602351042
5001050378,-45.45197268978774,-22.416167836476404
5001074668,-45.458343463779784,-22.418168336999088
5001045450,-45.446474393078745,-22.410450471212243
5001247141,-45.457938276929895,-22.424981042341187
5001138536,-45.45984830565476,-22.423701837669626
5008689374,-45.45498417937631,-22.41897281384422
5001072750,-45.44980288199736,-22.41521738077745
5000220178,-45.46308736059319,-22.43056737098732
5001052198,-45.45695814090544,-22.416462053281066
5001247162,-45.45788222668335,-22.425667776346756
5008689365,-45.4548709646233,-22.42001203083049
5001109017,-45.46321553287049,-22.419407354565692
5001133342,-45.4605154821038,-22.42565125759944
5009194102,-45.46041092602337,-22.423411150704
5001111103,-45.458741476737714,-22.42988895121408
5001056916,-45.46177938391139,-22.425860216875435
5001036399,-45.466879594817385,-22.41386698307474
5001052233,-45.45753984218993,-22.416070865278186
5001700363,-45.4689550205577,-22.41272378737284
5001073814,-45.455743772856806,-22.419494639166203
5001051995,-45.45498903751405,-22.41449821811824
5001068081,-45.45326819377209,-22.420157193099953
5001045415,-45.445328264687646,-22.410562039306626
5001052184,-45.45666484770453,-22.415910730196003
5001043210,-45.45379949704909,-22.413217663564296
5001106714,-45.460081930636534,-22.420879798363956
5001046150,-45.44901823969997,-22.409910422927624
5001036441,-45.46679825113836,-22.415693148220157
5001134441,-45.458738206802764,-22.425936364271763
5001131025,-45.46077329794929,-22.421329522339533
5001046563,-45.448585551581914,-22.408294553450844
5001131851,-45.46060340432359,-22.422847700261116
5001108975,-45.46413395471819,-22.42093144642905
5001074920,-45.4589747626751,-22.41808523964204
5001072323,-45.45025372472958,-22.416425584872798
5001056405,-45.4606914596431,-22.425975975810616
5001055278,-45.46107563203475,-22.42755300896414
5001101107,-45.457174403575834,-22.423163508888763
5001689835,-45.45664288805881,-22.421082066683994
5001063041,-45.462265398229476,-22.4288442546586
5001045786,-45.44652939741371,-22.409420452491872
5001072344,-45.449971778274914,-22.416372166941926
5001120168,-45.46229260092275,-22.431190184779155
5001039633,-45.452791759032436,-22.411065270245956
5008689449,-45.452169930897526,-22.41406626924288
5001101562,-45.45875440539146,-22.424951624617734
5001045653,-45.44738687490434,-22.41019499810062
5001074906,-45.45871117408137,-22.417706564806053
5001050091,-45.45312114652364,-22.416761942109872
5001071441,-45.448660953440196,-22.41664791257108
5008689362,-45.45524240171545,-22.42068852695394
5001667771,-45.461738983667146,-22.431273073493514
5001107897,-45.46452938212525,-22.4171208084785
5001074542,-45.45737206107174,-22.418243360242855
5001054697,-45.460417341786865,-22.428303614620063
5001043294,-45.453198843451844,-22.413756234262735
5001074577,-45.458447795029656,-22.41739112579978
5001109185,-45.463294673210555,-22.419831720357536
5001131564,-45.45910257522365,-22.42149688887031
5000220010,-45.46396138560942,-22.415782623569157
5008154863,-45.46099166503325,-22.422722919327214
5000220080,-45.463705116597794,-22.43224201565647
5000220108,-45.46344782865435,-22.4308463874508
5001039080,-45.448687929504274,-22.406894012248813
5009194138,-45.45715164083549,-22.422146627464826
5001046605,-45.448846512356624,-22.407869234377642
5001052149,-45.45601657230691,-22.41674367957711
5001105867,-45.46073703548575,-22.419173325788336
5001042237,-45.451764315970365,-22.408818701721657
5001109430,-45.46317326113706,-22.418380412426075
5001126048,-45.463725854964196,-22.432634297234983
5001052254,-45.45769595280592,-22.416269168487304
5001072981,-45.449201028704465,-22.415390699021486
5001051099,-45.4620061605558,-22.42978930813001
5001052240,-45.45786015282374,-22.41597058457478
5001042286,-45.45151150215406,-22.408756170061167
5001077538,-45.45383358585127,-22.417729370713857
5001036049,-45.469054090773625,-22.413292635546668
5001126671,-45.46297061510177,-22.43345574608577
5001054333,-45.46096027599589,-22.427931677504887
5001050560,-45.45361547147678,-22.416389081390946
5000220185,-45.46246090814435,-22.43212922628271
5001049300,-45.452726078845444,-22.414783540627866
5009194123,-45.457982966940335,-22.423793591001356
5001051708,-45.46276485111696,-22.430012983012716
5001045464,-45.447115437927096,-22.410385461020155
5001072806,-45.45055053068239,-22.41506063793804
5001107001,-45.45939915544665,-22.41713267413354
5001074703,-45.45837359196764,-22.418466369627197
5001050581,-45.466458666234416,-22.41583867111774
5001050518,-45.453439171080845,-22.41595594900781
5001120476,-45.462514452879645,-22.430692686118505
5001051050,-45.46183938398036,-22.429310989310636
5001075508,-45.449546038319,-22.416925503609036
5008689391,-45.45434494036664,-22.416616764551975
5001131550,-45.45911297408446,-22.421704638558197
5001131746,-45.460020408914716,-22.42285152957436
5001247106,-45.45790047572632,-22.42530636939341
5001050462,-45.46565375501672,-22.416301721247407
5001622831,-45.447384724625294,-22.40648829659756
5001107015,-45.45944957953441,-22.41769263250893
5001036231,-45.46762843240617,-22.414073681455193
5001431514,-45.46430991786838,-22.418328096164657
5001036175,-45.46835462686448,-22.41332176548707
5002500082,-45.46388405560464,-22.43052894925154
5000220094,-45.463556625937485,-22.43142035906226
5008977455,-45.460807017130094,-22.41976936316553
5001451352,-45.46040137252527,-22.426407628808988
5008689373,-45.45503373292041,-22.419270792513032
5001057098,-45.461636049963715,-22.426592371141
5001077195,-45.45414515597412,-22.417927241349048
5001101471,-45.45855168561178,-22.425358725224953
5001105713,-45.46083681346812,-22.41702017344221
5001107400,-45.46240275438356,-22.420438462365098
5001109171,-45.4629532177168,-22.41941714008891
5001055789,-45.460060117580326,-22.426056278974045
5001077132,-45.454331958652915,-22.418600374907328
5009194104,-45.45982803943241,-22.423448946511655
5001075438,-45.449637672940185,-22.418226131031076
